Temperature,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Speed
19.4,167,21,177,78.7,0.09,1028,7.1
19.4,94,0,94,78.7,0.09,1028,7.1
19.4,154,39,169,78.7,0.09,1028,7.1
19.3,66,0,66,79.19,0.09,1028,7
19.3,33,0,33,79.26,0.09,1029,7
19.3,21,0,21,79.26,0.09,1029,6.9
19.2,15,0,15,80.62,0.09,1029,6.9
19.2,13,0,13,80.62,0.09,1029,6.9
19.2,10,0,10,80.62,0.09,1029,6.8
19.2,8,0,8,80.62,0.09,1029,6.8
19.1,61,188,88,81.12,0.09,1029,6.7
19.1,5,0,5,81.12,0.09,1029,6.7
19.1,4,0,4,81.56,0.09,1029,6.7
19.1,2,0,2,81.56,0.09,1029,6.6
19.1,0,0,0,81.56,0.09,1029,6.6
19.1,0,0,0,81.56,0.09,1029,6.6
19.1,0,0,0,81.56,0.09,1029,6.6
19.1,0,0,0,81.56,0.09,1029,6.6
19.1,0,0,0,81.84,0.09,1029,6.6
19.1,0,0,0,81.84,0.09,1029,6.6
19.1,0,0,0,81.84,0.09,1029,6.6
19.1,0,0,0,81.92,0.09,1030,6.6
19.1,0,0,0,81.92,0.09,1030,6.6
19.1,0,0,0,81.92,0.09,1030,6.6
19.1,0,0,0,82.28,0.09,1030,6.6
19.1,0,0,0,82.28,0.09,1030,6.6
19.2,0,0,0,81.77,0.09,1030,6.6
19.2,0,0,0,81.77,0.09,1030,6.6
19.2,0,0,0,81.77,0.09,1030,6.6
19.2,0,0,0,81.77,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.6
19.2,0,0,0,82.18,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.57,0.09,1030,6.5
19.2,0,0,0,82.93,0.09,1030,6.5
19.2,0,0,0,82.93,0.09,1030,6.5
19.2,0,0,0,82.93,0.09,1030,6.4
19.2,0,0,0,82.93,0.09,1030,6.4
19.2,0,0,0,82.93,0.09,1030,6.5
19.3,0,0,0,82.42,0.09,1030,6.5
19.3,0,0,0,82.68,0.09,1030,6.5
19.3,0,0,0,82.68,0.09,1030,6.5
19.3,0,0,0,82.68,0.09,1030,6.5
19.3,0,0,0,82.6,0.09,1029,6.5
19.3,0,0,0,82.6,0.09,1029,6.5
19.3,0,0,0,82.6,0.09,1029,6.5
19.3,0,0,0,83.01,0.09,1029,6.5
19.3,0,0,0,83.01,0.09,1029,6.5
19.3,0,0,0,83.01,0.09,1029,6.5
19.3,0,0,0,83.01,0.09,1029,6.4
19.3,0,0,0,83.01,0.09,1029,6.4
19.3,0,0,0,83.01,0.09,1029,6.4
19.4,0,0,0,83.12,0.09,1029,6.4
19.4,0,0,0,83.12,0.09,1029,6.3
19.4,0,0,0,83.12,0.09,1029,6.3
19.4,0,0,0,83.12,0.09,1029,6.3
19.4,0,0,0,83.12,0.09,1029,6.3
19.4,0,0,0,83.12,0.09,1029,6.3
19.4,0,0,0,83.65,0.09,1029,6.3
19.4,0,0,0,83.65,0.09,1029,6.3
19.4,0,0,0,83.57,0.09,1028,6.3
19.5,0,0,0,83.05,0.09,1028,6.3
19.5,0,0,0,83.05,0.09,1028,6.3
19.5,0,0,0,83.05,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.53,0.09,1028,6.3
19.5,0,0,0,83.95,0.09,1028,6.3
19.6,0,0,0,83.43,0.09,1028,6.3
19.6,0,0,0,83.43,0.09,1028,6.2
19.6,0,0,0,83.43,0.09,1028,6.2
19.6,0,0,0,83.43,0.09,1028,6.2
19.6,0,0,0,83.43,0.09,1028,6.2
19.6,0,0,0,83.82,0.09,1028,6.2
19.6,0,0,0,83.82,0.09,1028,6.2
19.6,0,0,0,83.82,0.09,1028,6.2
19.6,0,0,0,83.82,0.09,1028,6.2
19.6,0,0,0,83.9,0.09,1029,6.1
19.7,0,0,0,83.38,0.09,1029,6.1
19.7,0,0,0,83.9,0.09,1029,6.1
19.7,0,0,0,83.9,0.09,1029,6.1
19.7,0,0,0,83.9,0.09,1029,6.1
19.7,0,0,0,83.9,0.09,1029,6.2
19.8,0,0,0,83.38,0.09,1029,6.2
19.8,0,0,0,83.38,0.09,1029,6.2
19.9,6,0,6,83.75,0.09,1029,6.3
19.9,13,0,13,83.75,0.09,1029,6.3
19.9,20,0,20,83.75,0.09,1029,6.3
19.9,29,0,29,83.75,0.09,1029,6.3
19.9,38,0,38,83.75,0.09,1029,6.3
19.9,49,0,49,83.75,0.09,1029,6.3
19.9,61,0,61,83.75,0.09,1029,6.3
19.9,73,0,73,83.75,0.09,1029,6.3
20.3,92,0,92,82.65,0.08,1029,6.6
20.3,99,0,99,82.65,0.08,1029,6.7
20.4,98,0,98,82.22,0.08,1030,6.7
20.5,78,0,78,81.72,0.08,1030,6.8
20.5,30,0,30,81.77,0.08,1030,6.8
20.6,131,0,131,81.27,0.08,1030,6.9
20.6,79,0,79,81.27,0.08,1030,6.9
20.7,158,0,158,80.77,0.08,1030,6.9
20.7,132,0,132,80.77,0.08,1030,7
20.7,230,67,266,80.77,0.08,1030,7
20.8,217,28,232,80.15,0.08,1030,7
20.8,59,0,59,80.07,0.08,1029,7
20.8,268,100,327,80.07,0.08,1029,7
20.9,103,0,103,79.58,0.08,1029,7
20.9,159,0,159,79.58,0.08,1029,7
20.9,166,0,166,79.58,0.08,1029,7
21,171,0,171,79.16,0.08,1029,7
21,135,0,135,79.16,0.08,1029,7
21,198,5,201,79.16,0.08,1029,7
21,201,6,204,79.16,0.08,1029,7
21.1,180,2,181,78.68,0.08,1029,7
21.1,183,2,185,78.68,0.08,1029,7
21.1,168,0,168,78.63,0.08,1028,7
21.1,158,0,158,78.63,0.08,1028,7
21.1,199,5,202,78.63,0.08,1028,7
21.1,202,6,205,78.63,0.08,1028,7
21.1,302,71,349,78.63,0.08,1028,7
21.1,53,0,53,78.63,0.08,1028,6.9
21.1,246,21,260,78.57,0.08,1028,6.9
21.1,155,0,155,78.57,0.08,1028,6.9
21.1,157,0,157,78.57,0.08,1028,6.9
21,260,44,287,79.05,0.08,1028,6.9
21,125,0,125,78.97,0.08,1027,6.9
21,231,27,246,78.97,0.08,1027,6.9
21,138,0,138,78.94,0.08,1027,6.9
21,104,0,104,78.94,0.08,1027,6.9
20.9,62,0,62,79.42,0.08,1027,6.8
20.9,38,0,38,79.42,0.08,1027,6.8
20.9,124,0,124,79.42,0.08,1027,6.8
20.8,124,0,124,79.91,0.08,1027,6.8
20.8,77,0,77,79.95,0.08,1027,6.7
20.7,36,0,36,80.45,0.08,1027,6.7
20.7,145,17,151,80.45,0.08,1027,6.7
20.7,37,0,37,80.45,0.08,1027,6.6
20.6,76,0,76,80.94,0.08,1027,6.5
20.6,115,28,124,80.94,0.08,1027,6.5
20.5,78,0,78,81.95,0.08,1027,6.4
20.5,65,0,65,81.95,0.08,1027,6.4
20.5,53,0,53,81.95,0.08,1027,6.3
20.4,65,308,120,82.46,0.08,1027,6.3
20.4,56,244,91,82.54,0.08,1028,6.2
20.3,22,0,22,83.05,0.08,1028,6.2
20.3,14,0,14,83.33,0.08,1028,6.1
20.3,7,0,7,83.33,0.08,1028,6.1
20.2,0,0,0,83.85,0.08,1028,6
20.2,0,0,0,83.85,0.08,1028,6
20.2,0,0,0,83.85,0.08,1028,6
20.2,0,0,0,83.85,0.08,1028,6
20.2,0,0,0,84.46,0.08,1028,5.9
20.2,0,0,0,84.46,0.08,1028,5.9
20.2,0,0,0,84.46,0.08,1028,5.9
20.2,0,0,0,84.46,0.08,1028,5.9
20.2,0,0,0,84.46,0.08,1028,5.9
20.2,0,0,0,84.46,0.08,1028,5.9
20.3,0,0,0,84.58,0.08,1028,5.9
20.3,0,0,0,84.67,0.08,1029,5.9
20.3,0,0,0,84.67,0.08,1029,5.9
20.3,0,0,0,84.67,0.08,1029,5.9
20.3,0,0,0,84.67,0.08,1029,5.8
20.3,0,0,0,84.67,0.08,1029,5.8
20.3,0,0,0,85.3,0.08,1029,5.8
20.3,0,0,0,85.3,0.08,1029,5.8
20.3,0,0,0,85.3,0.08,1029,5.8
20.3,0,0,0,85.3,0.08,1029,5.8
20.4,0,0,0,84.78,0.08,1029,5.8
20.4,0,0,0,84.78,0.08,1029,5.8
20.4,0,0,0,85.51,0.08,1029,5.8
20.4,0,0,0,85.51,0.08,1029,5.7
20.4,0,0,0,85.51,0.08,1029,5.7
20.4,0,0,0,85.51,0.08,1029,5.7
20.4,0,0,0,85.51,0.08,1029,5.7
20.4,0,0,0,85.51,0.08,1029,5.7
20.4,0,0,0,86.14,0.08,1028,5.7
20.5,0,0,0,85.61,0.08,1028,5.7
20.5,0,0,0,85.61,0.08,1028,5.7
20.5,0,0,0,85.61,0.08,1028,5.7
20.5,0,0,0,85.61,0.08,1028,5.7
20.5,0,0,0,85.61,0.08,1028,5.7
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.25,0.08,1028,5.6
20.5,0,0,0,86.74,0.08,1028,5.6
20.5,0,0,0,86.74,0.08,1028,5.5
20.5,0,0,0,86.74,0.08,1028,5.5
20.5,0,0,0,86.74,0.08,1028,5.5
20.5,0,0,0,86.74,0.08,1028,5.5
20.5,0,0,0,86.74,0.08,1028,5.5
20.5,0,0,0,87.16,0.08,1028,5.5
20.5,0,0,0,87.16,0.08,1028,5.5
20.6,0,0,0,86.63,0.08,1028,5.5
20.6,0,0,0,86.63,0.08,1028,5.5
20.6,0,0,0,86.63,0.08,1028,5.5
20.6,0,0,0,86.54,0.08,1027,5.5
20.6,0,0,0,86.89,0.08,1027,5.4
20.6,0,0,0,86.89,0.08,1027,5.4
20.6,0,0,0,86.89,0.08,1027,5.4
20.6,0,0,0,86.89,0.08,1027,5.4
20.6,0,0,0,86.89,0.08,1027,5.5
20.6,0,0,0,86.89,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.21,0.08,1027,5.5
20.6,0,0,0,87.47,0.08,1027,5.5
20.6,0,0,0,87.47,0.08,1027,5.5
20.7,0,0,0,86.94,0.08,1027,5.5
20.7,0,0,0,86.94,0.08,1027,5.5
20.7,0,0,0,86.94,0.08,1027,5.5
20.7,0,0,0,86.94,0.08,1027,5.5
20.7,0,0,0,87.15,0.08,1027,5.4
20.7,0,0,0,87.24,0.08,1028,5.4
20.7,0,0,0,87.24,0.08,1028,5.4
20.8,0,0,0,86.7,0.08,1028,5.4
20.8,0,0,0,86.7,0.08,1028,5.4
20.8,0,0,0,86.7,0.08,1028,5.5
20.8,0,0,0,86.94,0.08,1028,5.5
20.8,0,0,0,86.94,0.08,1028,5.5
20.9,0,0,0,86.41,0.08,1028,5.5
20.9,0,0,0,86.41,0.08,1028,5.5
21,0,0,0,85.88,0.08,1028,5.5
21,0,0,0,85.88,0.08,1028,5.6
21.1,2,0,2,86.45,0.08,1028,5.6
21.1,3,0,3,86.53,0.08,1029,5.6
21.2,5,0,5,86.01,0.08,1029,5.7
21.2,6,0,6,86.01,0.08,1029,5.7
21.2,8,0,8,86.01,0.08,1029,5.7
21.2,10,0,10,86.01,0.08,1029,5.7
21.2,12,0,12,86.01,0.08,1029,5.7
21.2,99,380,201,86.01,0.08,1029,5.7
21.6,17,0,17,84.95,0.08,1029,6
21.6,19,0,19,84.95,0.08,1029,6
21.7,22,0,22,84.43,0.08,1029,6.1
21.7,93,0,93,84.43,0.08,1029,6.2
21.8,61,0,61,83.87,0.08,1029,6.2
21.8,43,0,43,83.87,0.08,1029,6.3
21.9,84,0,84,83.44,0.08,1030,6.3
21.9,84,0,84,83.36,0.08,1029,6.3
21.9,87,0,87,83.36,0.08,1029,6.4
22,85,0,85,82.85,0.08,1029,6.4
22,67,0,67,82.46,0.08,1029,6.4
22,88,0,88,82.46,0.08,1029,6.5
22.1,95,0,95,81.96,0.08,1029,6.5
22.1,134,0,134,81.96,0.08,1029,6.5
22.1,154,0,154,81.96,0.08,1029,6.6
22.1,73,0,73,81.96,0.08,1029,6.6
22.1,75,0,75,81.59,0.08,1029,6.6
22.1,76,0,76,81.59,0.08,1029,6.7
22.1,53,0,53,81.59,0.08,1029,6.7
22.1,54,0,54,81.59,0.08,1029,6.7
22.1,54,0,54,81.51,0.08,1028,6.7
22.1,80,0,80,81.51,0.08,1028,6.8
22.1,64,0,64,81.12,0.08,1028,6.8
22.1,77,0,77,81.12,0.08,1028,6.8
22.1,135,0,135,81.12,0.08,1028,6.9
22,83,0,83,81.61,0.08,1028,6.9
22,54,0,54,81.61,0.08,1028,6.9
22,54,0,54,81.61,0.08,1028,6.9
21.9,52,0,52,81.6,0.08,1028,6.9
21.9,51,0,51,81.52,0.08,1027,6.9
21.8,63,0,63,82.02,0.08,1027,6.9
21.8,67,0,67,82.02,0.08,1027,7
21.7,70,0,70,82.52,0.08,1027,7
21.7,96,0,96,82.52,0.08,1027,7
21.6,140,0,140,82.41,0.08,1027,7
21.6,88,0,88,82.41,0.08,1027,7
21.5,131,0,131,82.92,0.08,1027,7
21.5,81,0,81,82.92,0.08,1027,7
21.4,103,0,103,83.42,0.08,1027,7
21.4,91,0,91,83.42,0.08,1027,7
21.3,37,0,37,83.46,0.08,1027,7
21.3,78,0,78,83.46,0.08,1027,7
21.2,38,0,38,83.97,0.08,1027,7
21.2,31,0,31,83.97,0.08,1027,6.9
21.1,38,0,38,84.49,0.08,1027,6.9
21.1,89,0,89,84.49,0.08,1027,6.8
21,86,465,213,84.86,0.08,1027,6.8
20.9,63,0,63,85.39,0.08,1027,6.7
20.9,51,0,51,85.39,0.08,1027,6.7
20.8,40,0,40,85.99,0.08,1028,6.6
20.8,30,0,30,85.99,0.08,1028,6.6
20.8,44,178,64,85.99,0.08,1028,6.5
20.7,13,0,13,86.32,0.08,1028,6.5
20.7,7,0,7,86.32,0.08,1028,6.4
20.7,0,0,0,86.32,0.08,1028,6.4
20.7,0,0,0,86.32,0.08,1028,6.4
20.7,0,0,0,86.32,0.08,1028,6.4
20.7,0,0,0,86.32,0.08,1028,6.4
20.7,0,0,0,86.28,0.08,1028,6.4
20.7,0,0,0,86.28,0.08,1028,6.4
20.7,0,0,0,86.37,0.08,1029,6.4
20.7,0,0,0,86.37,0.08,1029,6.4
20.7,0,0,0,86.37,0.08,1029,6.4
20.7,0,0,0,86.37,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.39,0.08,1029,6.4
20.7,0,0,0,86.22,0.08,1029,6.4
20.7,0,0,0,86.22,0.08,1029,6.4
20.6,0,0,0,86.75,0.08,1029,6.4
20.6,0,0,0,86.75,0.08,1029,6.4
20.6,0,0,0,86.75,0.08,1029,6.5
20.6,0,0,0,86.75,0.08,1029,6.5
20.6,0,0,0,86.37,0.08,1030,6.5
20.6,0,0,0,86.37,0.08,1030,6.5
20.6,0,0,0,86.37,0.08,1030,6.5
20.5,0,0,0,86.9,0.08,1030,6.6
20.5,0,0,0,86.9,0.08,1030,6.6
20.5,0,0,0,86.9,0.08,1030,6.6
20.5,0,0,0,86.24,0.08,1030,6.6
20.5,0,0,0,86.24,0.08,1030,6.6
20.4,0,0,0,86.77,0.08,1030,6.6
20.4,0,0,0,86.77,0.08,1030,6.6
20.4,0,0,0,86.77,0.08,1030,6.7
20.3,0,0,0,87.31,0.08,1030,6.7
20.3,0,0,0,86.31,0.08,1030,6.7
20.3,0,0,0,86.31,0.08,1030,6.7
20.3,0,0,0,86.31,0.08,1030,6.7
20.2,0,0,0,86.85,0.08,1030,6.7
20.2,0,0,0,86.76,0.08,1029,6.8
20.2,0,0,0,86.76,0.08,1029,6.8
20.2,0,0,0,85.73,0.08,1029,6.8
20.1,0,0,0,86.26,0.08,1029,6.8
20.1,0,0,0,86.26,0.08,1029,6.8
20.1,0,0,0,86.26,0.08,1029,6.8
20,0,0,0,86.79,0.08,1029,6.8
20,0,0,0,86.79,0.08,1029,6.8
20,0,0,0,85.79,0.08,1029,6.8
20,0,0,0,85.79,0.08,1029,6.9
20,0,0,0,85.79,0.08,1029,6.9
19.9,0,0,0,86.32,0.08,1029,6.9
19.9,0,0,0,86.32,0.08,1029,6.9
19.9,0,0,0,86.32,0.08,1029,6.9
19.9,0,0,0,85.54,0.08,1029,6.8
19.9,0,0,0,85.54,0.08,1029,6.8
19.9,0,0,0,85.54,0.08,1029,6.8
19.8,0,0,0,86.07,0.08,1029,6.8
19.8,0,0,0,86.07,0.08,1029,6.8
19.8,0,0,0,85.98,0.08,1028,6.8
19.8,0,0,0,85.47,0.08,1028,6.8
19.8,0,0,0,85.47,0.08,1028,6.7
19.8,0,0,0,85.47,0.08,1028,6.7
19.8,0,0,0,85.47,0.08,1028,6.7
19.8,0,0,0,85.47,0.08,1028,6.7
19.8,0,0,0,85.47,0.08,1028,6.7
19.8,0,0,0,85.08,0.08,1028,6.6
19.7,0,0,0,85.6,0.08,1028,6.6
19.7,0,0,0,85.6,0.08,1028,6.6
19.7,0,0,0,85.6,0.08,1028,6.6
19.7,0,0,0,85.6,0.08,1028,6.6
19.7,0,0,0,85.6,0.08,1028,6.6
19.7,0,0,0,85.42,0.08,1028,6.5
19.7,0,0,0,85.42,0.08,1028,6.5
19.7,0,0,0,85.42,0.08,1028,6.5
19.7,0,0,0,85.42,0.08,1028,6.5
19.7,0,0,0,85.5,0.08,1029,6.5
19.7,0,0,0,85.5,0.08,1029,6.4
19.7,0,0,0,85.56,0.08,1029,6.4
19.7,0,0,0,85.56,0.08,1029,6.4
19.7,0,0,0,85.56,0.08,1029,6.3
19.8,0,0,0,85.03,0.08,1029,6.3
19.8,0,0,0,85.03,0.08,1029,6.3
19.8,0,0,0,85.03,0.08,1029,6.3
19.8,2,0,2,85.64,0.08,1029,6.3
19.8,3,0,3,85.64,0.08,1029,6.3
19.8,5,0,5,85.64,0.08,1029,6.3
19.8,6,0,6,85.64,0.08,1029,6.3
19.8,8,0,8,85.64,0.08,1029,6.3
19.8,10,0,10,85.64,0.08,1029,6.3
19.8,12,0,12,85.64,0.08,1029,6.3
19.8,15,0,15,85.64,0.08,1029,6.3
20,101,0,101,85.16,0.08,1030,6.5
20.1,66,0,66,84.64,0.08,1030,6.5
20.1,23,0,23,84.64,0.08,1030,6.5
20.1,25,0,25,84.64,0.08,1030,6.6
20.1,35,0,35,84.39,0.08,1030,6.6
20.1,69,0,69,84.39,0.08,1030,6.6
20.2,90,0,90,83.88,0.08,1030,6.6
20.2,38,0,38,83.88,0.08,1030,6.7
20.2,107,0,107,83.79,0.08,1029,6.7
20.2,65,0,65,83.79,0.08,1029,6.7
20.2,86,0,86,83.46,0.08,1029,6.7
20.2,44,0,44,83.46,0.08,1029,6.7
20.3,45,0,45,82.95,0.08,1029,6.8
20.3,96,0,96,82.95,0.08,1029,6.8
20.3,160,0,160,82.95,0.08,1029,6.8
20.3,49,0,49,82.95,0.08,1029,6.8
20.3,51,0,51,82.5,0.08,1029,6.9
20.3,89,0,89,82.42,0.08,1028,6.9
20.3,133,0,133,82.42,0.08,1028,6.9
20.3,88,0,88,82.42,0.08,1028,6.9
20.3,261,26,279,82.42,0.08,1028,6.9
20.3,55,0,55,82.42,0.08,1028,6.9
20.3,69,0,69,81.89,0.08,1028,6.9
20.3,73,0,73,81.81,0.08,1027,6.9
20.3,219,10,226,81.81,0.08,1027,6.9
20.3,90,0,90,81.81,0.08,1027,6.9
20.2,102,0,102,82.31,0.08,1027,6.8
20.2,138,0,138,82.31,0.08,1027,6.8
20.2,175,1,176,81.84,0.08,1027,6.8
20.2,251,27,268,81.84,0.08,1027,6.8
20.1,97,0,97,82.35,0.08,1027,6.8
20.1,182,2,184,82.35,0.08,1027,6.8
20.1,202,9,208,82.35,0.08,1027,6.8
20.1,58,0,58,82.35,0.08,1027,6.8
20,93,0,93,82.6,0.08,1027,6.8
20,99,0,99,82.6,0.08,1027,6.8
20,39,0,39,82.6,0.08,1027,6.8
19.9,139,0,139,83.11,0.08,1027,6.8
19.9,49,0,49,83.11,0.08,1027,6.8
19.9,147,0,147,83.11,0.08,1027,6.8
19.9,116,0,116,82.93,0.08,1027,6.8
19.8,68,0,68,83.45,0.08,1027,6.8
19.8,57,0,57,83.45,0.08,1027,6.7
19.8,45,0,45,83.45,0.08,1027,6.7
19.7,70,0,70,83.96,0.08,1027,6.7
19.7,52,0,52,83.96,0.08,1027,6.6
19.7,41,0,41,84.05,0.08,1027,6.6
19.6,34,0,34,84.57,0.08,1027,6.5
19.6,28,0,28,84.57,0.08,1027,6.5
19.6,22,0,22,84.57,0.08,1027,6.4
19.5,17,0,17,85.1,0.08,1027,6.4
19.5,12,0,12,85.1,0.08,1027,6.3
19.4,8,0,8,85.31,0.08,1027,6.3
19.4,4,0,4,85.31,0.08,1027,6.2
19.4,0,0,0,85.31,0.08,1027,6.2
19.3,0,0,0,85.84,0.08,1027,6.1
19.3,0,0,0,85.93,0.08,1028,6.1
19.3,0,0,0,85.93,0.08,1028,6.1
19.3,0,0,0,85.69,0.08,1028,6.1
19.2,0,0,0,86.22,0.08,1028,6
19.2,0,0,0,86.22,0.08,1028,6
19.2,0,0,0,86.22,0.08,1028,6
19.2,0,0,0,86.22,0.08,1028,6
19.2,0,0,0,86.22,0.08,1028,5.9
19.2,0,0,0,86.04,0.08,1028,5.9
19.1,0,0,0,86.58,0.08,1028,5.9
19.1,0,0,0,86.58,0.08,1028,5.9
19.1,0,0,0,86.58,0.08,1028,5.9
19.1,0,0,0,86.58,0.08,1028,5.9
19.1,0,0,0,86.58,0.08,1028,5.9
19.1,0,0,0,86.4,0.08,1028,5.9
19.1,0,0,0,86.4,0.08,1028,5.9
19.1,0,0,0,86.4,0.08,1028,5.9
19.1,0,0,0,86.4,0.08,1028,5.9
19,0,0,0,86.94,0.08,1028,5.9
19,0,0,0,86.94,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.81,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.71,0.08,1028,5.9
19,0,0,0,86.69,0.08,1028,5.9
19,0,0,0,86.69,0.08,1028,6
19.1,0,0,0,86.15,0.08,1028,6
19.1,0,0,0,86.15,0.08,1028,6
19.1,0,0,0,86.15,0.08,1028,6
19.1,0,0,0,86.15,0.08,1028,6
19.1,0,0,0,86.17,0.08,1028,6.1
19.1,0,0,0,86.17,0.08,1028,6.1
19.1,0,0,0,86.09,0.08,1027,6.1
19.1,0,0,0,86.09,0.08,1027,6.1
19.2,0,0,0,85.56,0.08,1027,6.1
19.2,0,0,0,85.56,0.08,1027,6.1
19.2,0,0,0,85.7,0.08,1027,6.1
19.2,0,0,0,85.7,0.08,1027,6.2
19.2,0,0,0,85.7,0.08,1027,6.2
19.2,0,0,0,85.7,0.08,1027,6.2
19.2,0,0,0,85.7,0.08,1027,6.2
19.2,0,0,0,85.7,0.08,1027,6.2
19.2,0,0,0,85.91,0.08,1027,6.2
19.3,0,0,0,85.37,0.08,1027,6.2
19.3,0,0,0,85.29,0.08,1026,6.2
19.3,0,0,0,85.29,0.08,1026,6.2
19.3,0,0,0,85.29,0.08,1026,6.2
19.3,0,0,0,85.29,0.08,1026,6.2
19.3,0,0,0,85.6,0.08,1026,6.2
19.3,0,0,0,85.6,0.08,1026,6.2
19.3,0,0,0,85.6,0.08,1026,6.2
19.4,0,0,0,85.07,0.08,1026,6.2
19.4,0,0,0,85.07,0.08,1026,6.2
19.4,0,0,0,85.07,0.08,1026,6.2
19.4,0,0,0,85.35,0.08,1026,6.2
19.4,0,0,0,85.35,0.08,1026,6.2
19.4,0,0,0,85.35,0.08,1026,6.2
19.4,0,0,0,85.35,0.08,1026,6.2
19.4,0,0,0,85.35,0.08,1026,6.1
19.4,0,0,0,85.35,0.08,1026,6.1
19.4,0,0,0,85.7,0.08,1026,6.1
19.4,0,0,0,85.7,0.08,1026,6.1
19.4,0,0,0,85.7,0.08,1026,6.1
19.4,0,0,0,85.7,0.08,1026,6.1
19.4,0,0,0,85.79,0.08,1027,6
19.5,0,0,0,85.26,0.08,1027,6
19.5,0,0,0,85.84,0.08,1027,6
19.5,0,0,0,85.84,0.08,1027,6
19.5,0,0,0,85.84,0.08,1027,6
19.5,0,0,0,85.84,0.08,1027,6
19.5,0,0,0,85.84,0.08,1027,6
19.6,0,0,0,85.31,0.08,1027,6
19.6,4,0,4,86.19,0.08,1027,6.1
19.6,8,0,8,86.19,0.08,1027,6.1
19.6,12,0,12,86.19,0.08,1027,6.1
19.6,15,0,15,86.19,0.08,1027,6.1
19.6,11,0,11,86.19,0.08,1027,6.1
19.6,22,0,22,86.19,0.08,1027,6.1
19.6,26,0,26,86.19,0.08,1027,6.1
19.6,21,0,21,86.19,0.08,1027,6.1
19.9,16,0,16,85.72,0.08,1028,6.3
20,40,0,40,85.19,0.08,1028,6.3
20,58,0,58,85.19,0.08,1028,6.3
20,25,0,25,85.19,0.08,1028,6.3
20.1,27,0,27,84.97,0.08,1028,6.4
20.1,30,0,30,84.97,0.08,1028,6.4
20.2,17,0,17,84.45,0.08,1028,6.4
20.2,19,0,19,84.45,0.08,1028,6.4
20.3,73,0,73,83.93,0.08,1028,6.4
20.3,86,0,86,83.93,0.08,1028,6.3
20.4,185,7,189,83.72,0.08,1028,6.3
20.4,25,0,25,83.64,0.08,1027,6.3
20.5,56,0,56,83.12,0.08,1027,6.3
20.5,68,0,68,83.12,0.08,1027,6.2
20.5,67,0,67,83.12,0.08,1027,6.2
20.6,135,0,135,82.61,0.08,1027,6.1
20.6,138,0,138,83.1,0.08,1027,6.1
20.7,128,0,128,82.59,0.08,1027,6
20.7,33,0,33,82.59,0.08,1027,6
20.7,69,0,69,82.51,0.08,1026,6
20.7,155,0,155,82.51,0.08,1026,5.9
20.8,131,0,131,82.01,0.08,1026,5.9
20.8,90,0,90,82.64,0.08,1026,5.8
20.8,129,0,129,82.64,0.08,1026,5.8
20.8,57,0,57,82.64,0.08,1026,5.7
20.8,54,0,54,82.56,0.08,1025,5.7
20.8,54,0,54,82.56,0.08,1025,5.7
20.8,95,0,95,82.56,0.08,1025,5.7
20.8,102,0,102,83.3,0.08,1025,5.6
20.9,114,0,114,82.79,0.08,1025,5.6
